Country,Rank,Title,Year,Rated,Released,Runtime,Genre,Director,Actors,Plot,Poster,imdbID,Production,imdbScore,Trailer,Trailer_img
br,6,Mia and the White Lion,2018,PG,12 Apr 2019,98 min,"Adventure, Drama, Family",Gilles de Maistre,"Daniah De Villiers, Mélanie Laurent, Langley Kirkwood, Ryan Mac Lennan",A young girl from London moves to Africa with her parents where she befriends a lion cub.,https://m.media-amazon.com/images/M/MV5BNjFkYTdkYzAtN2MzZS00ZjlmLTkxZWQtODg3YmYxMTdjNjVkXkEyXkFqcGdeQXVyNzczNzUxNTI@._V1_SX300.jpg,tt4844148,Paris,6.5,https://imdb-video.media-imdb.com/vi3207183129/1434659607842-pgv4ql-1534329694564.mp4?Expires=1558071110&Signature=PBrF8Tdujyd46ajDBVAv69OwfGwoRYliufrj7zn8V8S-EABbByYD018biDCx00AvOlPleViMOXJnG3HTwXQ96qfESYvPUHcB26ke9LBlYsyZ9WDW4r1hOo7tjbZvqX9MQrJ-Dz3IwQPVsGO3VynLGAEk1gOPJuS8HnVubFs~Etb0HiwlZ-eihgVzvWWEdK3Rl1QzyL2ASA3g3R8EIQxqWzr0AAE-Q39H0FT0c9rCv2yKfEmAQbi8jxEyYVt9AzrzL0ikaeR02U5xw2SpOXrFFog~MIK1539XSjBcGCHFw1jpTzT5Zq6r1XLnS52hGFlRPgoFcs4otr3e3-qdKfsEgA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BMmY0MjZiYWEtZGRkOC00ZjEzLTg4OTUtYzRjNzFhNGFmZjY3XkEyXkFqcGdeQXRodW1ibmFpbC1pbml0aWFsaXplcg@@._V1_UX477_CR0,0,477,268_AL_.jpg"
br,7,The Professor and the Madman,2019,PG-13,10 May 2019,124 min,"Biography, Drama, Mystery, Thriller",Farhad Safinia,"Natalie Dormer, Mel Gibson, Jeremy Irvine, Jennifer Ehle","Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid 19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.",https://m.media-amazon.com/images/M/MV5BNjRjNWIxMWMtNzcxYi00NDYyLWFmMzAtZTRiZWZhZDMwZmVkXkEyXkFqcGdeQXVyMjExMDE1MzQ@._V1_SX300.jpg,tt5932728,Vertical Entertainment,7.4,https://imdb-video.media-imdb.com/vi3204234521/1434659607842-pgv4ql-1553636782679.mp4?Expires=1558071130&Signature=j1wOEQhjB4FyKuGUWz9xfWwRn7uvcUGVIWFkFTFLCI4YAe061Y8cswua7VuPKlHcT5VDpjmmBMgDDVxdVwqYj16fSXJ5GfKGLUVsbQfHzqjjo~WnbJ8MoKmV6FO1-5n6QH71pt-uTCy8C60aDEaWZPUP5P08gjcArz8X8cOtuew1WiVBwtYqcumQGABV92T8Rg4P2~HtzjMjakObwsUTsNV4ROMbZu28~VP8tyertnitkkMRJJmtnjav1UIqXU9c-UkaB8wvU4GmlDOOGGpdzHYBCJACfqQZxQmw-r5JV2pjkdZqESqO2iXtb3wrHjeO1~c0kbdtsf2y68EhsXmUsQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BNWE2MDhjOWYtNGE0NS00NWRmLWJmYmEtMjM2OTE2NzYzMjE3XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
br,8,Dumbo,2019,PG,29 Mar 2019,112 min,"Adventure, Family, Fantasy",Tim Burton,"Colin Farrell, Michael Keaton, Danny DeVito, Eva Green","A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",https://m.media-amazon.com/images/M/MV5BNjMxMDE0MDI1Ml5BMl5BanBnXkFtZTgwMzExNTU3NjM@._V1_SX300.jpg,tt3861390,Walt Disney Pictures,6.6,https://imdb-video.media-imdb.com/vi2482814233/1434659607842-pgv4ql-1553631110064.mp4?Expires=1558071141&Signature=UtXJ8SrTNvoMzAX7N6hScX0W10iiEKStxemVS6wPqpwbrcP2Hz9k4-Rhewdw0PUmkP9-f4lZnJrCWEkxIRT8y0RKO~cuaREzgNAoEYPsKl8tOK5Fq-9cqXh6Z-UGOqtqbylWUasCbeoUaFgODYADDHojRdLDEclKUv3hWQcCswO6Y2RV4-eedk5HNVswmF6tQTqYdQ7C4GMq7575gqBXDd~tf2w~gsT-TBWtL4hW484zAEWLOXpHVeLhWpS1Uyv0aR8v2OkBmJgY9f57WA0vPGlNu8FJrt2kWumGT9ukXKaa7Zc-CriuKGiPMhAOgXprLAWe9Ls10SAlrh8Yce5cHQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYWJlNzJlMmEtNzAzYS00NTVkLTk4YWItMzcyZDQxM2QyYTllXkEyXkFqcGdeQXRzdGFzaWVr._V1_UX477_CR0,0,477,268_AL_.jpg"
br,9,Napszállta,2018,R,27 Sep 2018,142 min,Drama,László Nemes,"Evelin Dobos, Vlad Ivanov, Juli Jakab",A young girl grows up to become a strong and fearless woman in Budapest before World War I.,"https://m.media-amazon.com/images/M/MV5BMGJkNTFhMzQtOTJjMy00NmNkLWJjMDItZjFiYjg4ZTRiNzY0XkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_UX182_CR0,0,182,268_AL_.jpg",tt5855772,California,6.5,https://imdb-video.media-imdb.com/vi2984098329/1434659607842-pgv4ql-1543949583255.mp4?Expires=1558068271&Signature=HbhbjxBgRALq6L-FMjGyvlqNAcZ2OAjWvW2didhQf-pCyQuEZVbcS11mlWiCRyPCOMuSlo~e~aVGpkkoOXlGSskhxVZl2h73Xoc3IEuhKCiOE7e80daWSGXQ6B6Dc6dinya5bArBAF-28ESrS5WNiSyXcSzfRw2S4PUqtH-TT0IK8v8L149JzZlSk0TocS-2s1IfVTmuZNMFvkiCwrleLOSiNfFrVh6IBfCb0JRq3dSWtWiyGR57~j3VjME~ehVFc2PnlZyFcD8USs0q269du8RG4fWXE7gPWIFoMr3St2aTZlretlubc1hgKtVDvoPyOAlAqVB44aDNPAbGPxj4og__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BNjU4MzY0ODMtYmI1NS00NmZiLTllYjYtMjhjZTliODk1ZGI0XkEyXkFqcGdeQWFybm8@._V1_CR35,0,1707,960_AL_UY268_CR9,0,477,268_AL_.jpg"
br,10,Mademoiselle Paradis,2017,PG,10 Nov 2017,97 min,"Drama, History",Barbara Albert,"Maria Dragus, Devid Striesow, Lukas Miko, Katja Kolm",A blind pianist living in 18th-century Vienna forms an extraordinary relationship with the physician who is trying to restore her sight.,https://m.media-amazon.com/images/M/MV5BZDQ3NDE4YjktZmI2Zi00OWYyLTk4NWQtYWExZjAwMmY0YmIyXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,tt5584756,A2,6.5,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e159895&bitrateid=449&vendorid=102&type=.mp4,"https://m.media-amazon.com/images/M/MV5BNzljZTkyN2QtYzI4Mi00NThjLWJlMTUtOGU4ZDQzZmRjNmEwXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_CR0,45,480,270_AL_UX477_CR0,0,477,268_AL_.jpg"
mx,1,Avengers: Endgame,2019,PG-13,26 Apr 2019,181 min,"Action, Adventure, Fantasy, Sci-Fi","Anthony Russo, Joe Russo","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to undo Thanos' actions and restore order to the universe.",https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_SX300.jpg,tt4154796,Marvel Studios,8.8,https://imdb-video.media-imdb.com/vi2163260441/1434659607842-pgv4ql-1556354704370.mp4?Expires=1558071267&Signature=GccgPalF6Cu21z0TDd46MkSpeNh-WbzhOfq4wZATa4KbCpkGZZ-4C1QczXHqCmdZ0y8lGsqxVdVO9c5umW0vvrrm3wiOKNb6YEvFU6RYz2qW5u8F32aGP-OSv9B01mRmEt5dNOLH7BuubIwUUIRwA73Z5dKxKE4~SO8COtOjmS3iHGL5lCmHQ2ncnKDJLUu9a5wmslbwIoFh5IQnLLzFXPCRIT0599SZXziMVfBC3g5-CuG6-aODcGeNqpdBc4VK279Zh6gmXi4inmVu46oewHGayo13vH8zVimJeCKX6ihn6k3zQP9T9x-NyLln4YI4DP-yJt-j694W38fmPuybXw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BOThlNjdhZmQtNzlkOS00M2VjLWI0ZjUtZDExZDI1MjRhZGFkXkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
mx,2,Pokémon Detective Pikachu,2019,PG,09 May 2019,104 min,"Action, Adventure, Comedy, Family, Mystery, Sci-Fi",Rob Letterman,"Ryan Reynolds, Justice Smith, Kathryn Newton, Bill Nighy","In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.",https://m.media-amazon.com/images/M/MV5BNDU4Mzc3NzE5NV5BMl5BanBnXkFtZTgwMzE1NzI1NzM@._V1_SX300.jpg,tt5884052,Warner Bros. Pictures,7.0,https://imdb-video.media-imdb.com/vi3254238233/1434659607842-pgv4ql-1556731178145.mp4?Expires=1558071275&Signature=i-imaxamGEcnKVwrGvlvO6En~2FYPUQzL3NkZ1S3wFR2lDU6KeA3FxwTSyqmgdYWzI~wQj0YjAwHpWJkDBjoLQ1n~L4x54BOpmBQ~CNJXVA9QIgbWkuEPL9kB4p23tp6xouVumTBO09P2YaxyuHzBJjpJ-RyGtrnQIi9YmN9Z5wvCGxVJCxX8fgQP-QMAOL8~ISorbOiOgiEQG3bFu7Oadv3Yljr5z9W3qi3vJt4zT9OLHTD16uIjITZgue1MuDe-5KzKXtnsGK5DKMlOIaOrThIFVrfk~BHb6JLTFkHt9cQLC8uEmLWFjxzuWuMgCT8XIY~JlGz2AnboLAvb8gfLA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BZTRkNjhmNDQtNTcyZC00YzMwLThkMGMtYmI3MTQ4MTQzNGJiXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
mx,3,Dulce Familia,2019,PG,10 May 2019,101 min,Comedy,Nicolás López,"Regina Blandón, Vadhir Derbez, Fernanda Castillo, Florinda Meza",N/A,"https://m.media-amazon.com/images/M/MV5BMGVhYTVlMmEtYmM4MC00YmQ5LTg0NDEtN2YzMGZlMzVhYWZlXkEyXkFqcGdeQXVyMzQxNzU3NA@@._V1_UY268_CR0,0,182,268_AL_.jpg",tt9880982,Videocine,4.8,N/A,N/A
mx,4,Us,2019,R,22 Mar 2019,116 min,"Horror, Thriller",Jordan Peele,"Lupita Nyong'o, Winston Duke, Elisabeth Moss, Tim Heidecker",A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,https://m.media-amazon.com/images/M/MV5BZTliNWJhM2YtNDc1MC00YTk1LWE2MGYtZmE4M2Y5ODdlNzQzXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,tt6857112,Universal Pictures,7.3,https://imdb-video.media-imdb.com/vi1333246489/1434659607842-pgv4ql-1549214255446.mp4?Expires=1558071286&Signature=b7NnYOR-~~RjJanFyXs1rm70ORIA5yp-S7GKg9qMEn-S8vDjVbSESqNEbmK1ccR-66M9UHkjceXC-3zyInBL1J8vXxn4qCeNbENSSVpnvET7Ts2Up9S-HJALyMAARv7kZhiQKG54W0k6F~paeIFKO8bHWvZz0GL07TVxxjMKlYSoRBQCZBLaA6KUbVAU6GuoA082oirB~Kn97gec~mE9wLwqXzvX8vr5bFE1XdARK0hDOY-zAQLsl-4eIibJsTQzBVNbRYwcjWLwohnM5mRF5k5MHST5~VGLtIvXGYyi7XOqjx1AK5Y6MVe3C95nP09QUsShLd234v4-0N-yPWviig__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BYzc4M2U2NTgtYTkyZi00YjI1LTk2YzItNGY0OTBlNGNiNTk1XkEyXkFqcGdeQWpnYW1i._V1_UX477_CR0,0,477,268_AL_.jpg"
mx,5,No Manches Frida 2,2019,R,15 Mar 2019,102 min,Comedy,Nacho G. Velilla,"Martha Higareda, Omar Chaparro, Itatí Cantoral, Aarón Díaz",Zequi tries to regain Lucy's love by bringing the school's team to victory.,https://m.media-amazon.com/images/M/MV5BYTc3OWE4OTEtMWY4ZS00YTRjLWFjOWUtZGUxZjFhNzRlMzRlXkEyXkFqcGdeQXVyMjMxNzM1Mzk@._V1_SX300.jpg,tt9019352,Pantelion Films,3.6,https://imdb-video.media-imdb.com/vi249085209/1434659607842-pgv4ql-1554475282187.mp4?Expires=1558071293&Signature=Sqrrv5Da2wrp5sp4nC3IDdUcAFjz66S2309D70DF6FuoGHI2-N0piy8fQMPSPsoEE94wmJFVTXfmAkgKuymugwy43isxjd25fnHneal3-8X5ImFrAyvpJLa0vaCea76Ts9~6sP4MrmPTsnUqyVg2sZf4KCjI0jvuh2BUgKH2ompdug~htZiJ177SrGBOV0Rht~3jbgRqk7HctZAI9IXxFDUThL3Z6d4x5qIYUZh-niRJvhWnP-OsCbIR47jnTOVDVi89knIP5ceEhH9TBBd3o-mMuAf4sT2WAxZ2s-3aUGOU2fbalGKVrCVQvv197jdGSF792qgNy-CPVM1DqoASDw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BODNlMTkzMmEtOTVlOS00YTFlLTkyYWEtNWI5YzAzOWY3MWY0XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_UX477_CR0,0,477,268_AL_.jpg"
mx,6,Long Shot,2019,R,03 May 2019,125 min,"Comedy, Romance",Jonathan Levine,"Charlize Theron, Seth Rogen, June Diane Raphael, O'Shea Jackson Jr.","When Fred Flarsky reunites with his first crush, one of the most influential women in the world, Charlotte Field, he charms her. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.",https://m.media-amazon.com/images/M/MV5BMmE4Mzk0OWQtMDI1OS00NDU3LWI2M2YtNzc1MGMxZGI3ZTE1XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,tt2139881,Summit Entertainment,7.2,https://imdb-video.media-imdb.com/vi1734982169/1434659607842-pgv4ql-1550250931085.mp4?Expires=1558071304&Signature=gsYgxPqKZoSQ1yDrN-0fWF3o6T30OUWVrcLyBMIxVg3DEgjFQRuMqjISbk-59I2blMv4jUQ6K9IfItZqWQK~a04qy7wlkXj~E07RiK3WMKulXb~U4On2DheaLzcbzrxb9BQATNxDftin1MrP8dMANnCLpFurkH72wr7hRwGjxLUAXIuzs2uAeGSgpZh1dQMrcgyIcy8MadfbIx77Uh8MMurWXIiS16iQykM~oaqYiMrlqb50-8e2hCtxIUsGcSwrkmPzm0VkDzvEjoXZ-FbPFmmP7E1WF6DQ1iPbJdSqdfOIHH76t17J4JnJHxaMOmSI1mKCu0oyRwSjGa~jnREJPQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BMjNhMmYzMTYtNTRlMi00MDU4LWE5YjYtNDlhODM0YWI0YWZlXkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
mx,7,The Curse of La Llorona,2019,R,19 Apr 2019,93 min,"Horror, Mystery, Thriller",Michael Chaves,"Linda Cardellini, Roman Christou, Jaynee-Lynne Kinchen, Raymond Cruz","Ignoring the eerie warning of a troubled mother suspected of child endangerment, a social worker and her own small kids are soon drawn into a frightening supernatural realm.",https://m.media-amazon.com/images/M/MV5BMTkxODk1MTM3Nl5BMl5BanBnXkFtZTgwNDUxNzg0NzM@._V1_SX300.jpg,tt4913966,New Line Cinema,5.7,https://imdb-video.media-imdb.com/vi3663903257/1434659607842-pgv4ql-1549906308130.mp4?Expires=1558071311&Signature=d5wfXWKXEAb0fAyLuVUys-co1h-J220blrfBzycwaERgVPOFlyilWi0Nu4np9aG-atMuYF8e9VjxOTnZB0NE~5x9seW83O-KRvLz2xwdO8Pvn9zdcWeBrnpCAl3OMOMwvloxJkvJeVSvuAQV7nqbYTdzItgvRRQsZzSxQn59swZIlVegrPlv2pGBVfmIVk8OGVeYSVzm9CxEElYIKuwT95OXAb0GCG1vxatgcswXaqVj~uX0GZNQoyJT3pkLl8GcQ1dEA3DLYW1weT8CbLto0cR74frYKbzBJoROflk-KLknYwiSvGa67kUESUDsaay4pQ0xaZxTph9E9I22ThZTBw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BZjYwZTJiYTktM2E0NC00ZjJjLWFmYmYtYjZmM2ZlOTdjNzI3XkEyXkFqcGdeQW1yb3NzZXI@._V1_UX477_CR0,0,477,268_AL_.jpg"
mx,8,What They Had,2018,R,29 Nov 2018,101 min,Drama,Elizabeth Chomko,"Hilary Swank, Michael Shannon, Robert Forster, Blythe Danner",Bridget returns home at her brother's urging to deal with her ailing mother and her father's reluctance to let go of their life together.,https://m.media-amazon.com/images/M/MV5BMTc4NzIyODE3Nl5BMl5BanBnXkFtZTgwNjg2NTc5NTM@._V1_SX300.jpg,tt6662736,Bleecker Street,6.6,https://imdb-video.media-imdb.com/vi1553250841/1434659607842-pgv4ql-1539362356603.mp4?Expires=1558071320&Signature=SiWPufy3iSnZirZFWv~RBbVj2kOwj0whzq1s6FxfMbaXtvSxYD-xIzG3IDmZDDq4S9z6QpQOaZVGHy6YjKdL1DG-O93GzZ8GOeEuhwqRFEd0h6a6m3GX33r2RkWoimQCFFq1ac0EGkqVXdyXXzfM12yB9lcd9yG7sIS6ruFVCm~SKoWqHIiq8zN6lrbcLbNIie1c60ClgOpggCr0wQEEptHuzJinGBclyZ7~595yvlLdKLo61~wSJqmjgW4EgQq7uchmnG0oGBr1sS5td75QukzQcbV0D5GEwWh~~-1gm-KpnzTntDn~~4FWkJKOxRHjzhQZ1BWybto-pdUXh-j0RA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"https://m.media-amazon.com/images/M/MV5BMzYxYWZlNGItMDUzZi00ZmI2LTllYmItN2RhMmQ2MzdjNGMxXkEyXkFqcGdeQXZ3ZXNsZXk@._V1_UX477_CR0,0,477,268_AL_.jpg"
mx,9,Air Strike,2018,R,26 Oct 2018,97 min,"Action, Adventure, Drama, War",Xiao Feng,"Ye Liu, Bruce Willis, Seung-heon Song, William Wai-Ting Chan","During World War II, five different Chinese people fight their way through Japanese Air Force attacks to protect an important military machine in Chongqing, 1940.",https://m.media-amazon.com/images/M/MV5BNWQ2ZmYzM2EtYTMwZS00YjcxLWEzNGItMGQxM2I2ZDhmN2I2XkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_SX300.jpg,tt4743226,Lionsgate,3.3,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e161083&bitrateid=449&vendorid=102&type=.mp4,"https://m.media-amazon.com/images/M/MV5BYWVjZjQwYjAtYTM4NS00ZWJlLTljYjMtOGM4MTg4YTI5MzgyXkEyXkFqcGdeQXRoaXJkLXBhcnR5LXZpZGVvLXVwZGF0ZXI@._V1_CR0,45,480,270_AL_UX477_CR0,0,477,268_AL_.jpg"
mx,10,He's Out There,2018,R,07 Nov 2018,89 min,"Horror, Thriller",Quinn Lasher,"Yvonne Strahovski, Anna Pniowsky, Abigail Pniowsky, Ryan McDonald","On vacation at a remote lake house, a mother and her two young daughters must fight for survival after falling into a terrifying and bizarre nightmare conceived by a psychopath.",https://m.media-amazon.com/images/M/MV5BNzQyMjY4OTMzMl5BMl5BanBnXkFtZTgwMDgzMzcyNjM@._V1_SX300.jpg,tt4052050,Octane Entertainment,5.2,N/A,N/A
